temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,GasRow,Co2,LPG,timestamp
32.82,38.82,3.44,1960.5,2025-04-04,12:36:09,50.47,1,1275,3921,1176.3,784.2,2025-04-04 12:36:09
33.03,39.31,3.45,1960.5,2025-04-04,12:36:40,50.35,1,1276,3921,1176.3,784.2,2025-04-04 12:36:40
33.13,39.22,3.45,1959.5,2025-04-04,12:36:52,50.3,1,1277,3919,1175.7,783.8,2025-04-04 12:36:52
33.26,39.4,3.46,1960.0,2025-04-04,12:37:04,50.25,1,1278,3920,1176.0,784.0,2025-04-04 12:37:04
33.41,39.67,3.46,1963.0,2025-04-04,12:37:16,50.21,1,1279,3926,1177.8,785.2,2025-04-04 12:37:16
33.55,39.84,3.46,1955.5,2025-04-04,12:37:28,50.16,1,1280,3911,1173.3,782.2,2025-04-04 12:37:28
34.09,40.4,3.48,1960.0,2025-04-04,12:38:12,49.98,1,1281,3920,1176.0,784.0,2025-04-04 12:38:12
34.23,40.43,3.48,1962.5,2025-04-04,12:38:24,49.93,1,1282,3925,1177.5,785.0,2025-04-04 12:38:24
34.32,39.16,3.48,1959.5,2025-04-04,12:38:36,49.89,1,1283,3919,1175.7,783.8,2025-04-04 12:38:36
34.29,38.58,3.49,1959.5,2025-04-04,12:38:48,49.84,1,1284,3919,1175.7,783.8,2025-04-04 12:38:48
34.31,38.57,3.49,1963.0,2025-04-04,12:39:00,49.79,1,1285,3926,1177.8,785.2,2025-04-04 12:39:00
34.35,38.59,3.49,1966.5,2025-04-04,12:39:11,49.75,1,1286,3933,1179.9,786.6,2025-04-04 12:39:11
34.4,38.62,3.5,1960.0,2025-04-04,12:39:23,49.7,1,1287,3920,1176.0,784.0,2025-04-04 12:39:23
34.48,38.61,3.5,1958.5,2025-04-04,12:39:35,49.65,1,1288,3917,1175.1,783.4,2025-04-04 12:39:35
34.42,37.82,3.5,1961.5,2025-04-04,12:39:47,49.61,1,1289,3923,1176.9,784.6,2025-04-04 12:39:47
34.16,37.33,3.51,1949.5,2025-04-04,12:40:02,49.55,1,1290,3899,1169.7,779.8,2025-04-04 12:40:02
34.03,37.37,3.51,1955.0,2025-04-04,12:40:13,49.5,1,1291,3910,1173.0,782.0,2025-04-04 12:40:13
33.78,37.23,3.51,1961.0,2025-04-04,12:40:25,49.45,1,1292,3922,1176.6,784.4,2025-04-04 12:40:25
33.57,37.42,3.52,1961.5,2025-04-04,12:40:37,49.41,1,1293,3923,1176.9,784.6,2025-04-04 12:40:37
33.53,37.73,3.52,1966.5,2025-04-04,12:40:49,49.36,1,1294,3933,1179.9,786.6,2025-04-04 12:40:49
33.21,37.55,3.52,1961.5,2025-04-04,12:41:02,49.31,1,1295,3923,1176.9,784.6,2025-04-04 12:41:02
32.34,37.56,3.53,1966.0,2025-04-04,12:41:13,49.26,1,1296,3932,1179.6,786.4,2025-04-04 12:41:13
30.71,38.3,3.53,1962.0,2025-04-04,12:41:26,49.21,1,1297,3924,1177.2,784.8,2025-04-04 12:41:26
30.48,40.52,3.54,1965.5,2025-04-04,12:41:53,49.1,1,1298,3931,1179.3,786.2,2025-04-04 12:41:53
30.44,40.65,3.54,1963.5,2025-04-04,12:42:06,49.05,1,1299,3927,1178.1,785.4,2025-04-04 12:42:06
30.56,41.0,3.55,1952.0,2025-04-04,12:42:19,49.0,1,1300,3904,1171.2,780.8,2025-04-04 12:42:19
30.71,40.69,3.55,1954.5,2025-04-04,12:42:33,48.94,1,1301,3909,1172.7,781.8,2025-04-04 12:42:33
30.87,40.57,3.55,1953.0,2025-04-04,12:42:46,48.9,1,1302,3906,1171.8,781.2,2025-04-04 12:42:46
30.97,40.59,3.56,1958.5,2025-04-04,12:43:01,48.83,1,1303,3917,1175.1,783.4,2025-04-04 12:43:01
31.09,40.57,3.56,1972.5,2025-04-04,12:43:14,48.78,1,1304,3945,1183.5,789.0,2025-04-04 12:43:14
31.16,40.47,3.56,1959.5,2025-04-04,12:43:29,48.73,1,1305,3919,1175.7,783.8,2025-04-04 12:43:29
31.26,40.3,3.57,1959.0,2025-04-04,12:43:46,48.65,1,1306,3918,1175.4,783.6,2025-04-04 12:43:46
31.33,40.14,3.58,1959.0,2025-04-04,12:44:06,48.58,1,1307,3918,1175.4,783.6,2025-04-04 12:44:06
31.37,40.0,3.58,1930.5,2025-04-04,12:44:20,48.52,1,1308,3861,1158.3,772.2,2025-04-04 12:44:20
31.39,40.07,3.58,1960.0,2025-04-04,12:44:32,48.47,1,1309,3920,1176.0,784.0,2025-04-04 12:44:32
31.42,40.1,3.59,1955.5,2025-04-04,12:44:44,48.43,1,1310,3911,1173.3,782.2,2025-04-04 12:44:44
31.43,40.16,3.59,1955.0,2025-04-04,12:44:56,48.38,1,1311,3910,1173.0,782.0,2025-04-04 12:44:56
31.41,40.34,3.66,1959.0,2025-04-04,12:48:58,47.41,1,1312,3918,1175.4,783.6,2025-04-04 12:48:58
31.2,40.13,3.69,1958.0,2025-04-04,12:51:12,46.88,1,1313,3916,1174.8,783.2,2025-04-04 12:51:12
31.12,40.17,3.7,1957.5,2025-04-04,12:51:41,46.77,1,1314,3915,1174.5,783.0,2025-04-04 12:51:41
31.1,40.17,3.71,1958.5,2025-04-04,12:52:16,46.63,1,1315,3917,1175.1,783.4,2025-04-04 12:52:16
31.08,40.23,3.72,1958.0,2025-04-04,12:52:29,46.58,1,1316,3916,1174.8,783.2,2025-04-04 12:52:29
31.05,40.16,3.72,1952.5,2025-04-04,12:52:41,46.53,1,1317,3905,1171.5,781.0,2025-04-04 12:52:41
31.06,40.07,3.72,1958.5,2025-04-04,12:52:53,46.48,1,1318,3917,1175.1,783.4,2025-04-04 12:52:53
31.03,40.07,3.72,1960.0,2025-04-04,12:53:05,46.43,1,1319,3920,1176.0,784.0,2025-04-04 12:53:05
31.02,40.08,3.73,1960.5,2025-04-04,12:53:17,46.38,1,1320,3921,1176.3,784.2,2025-04-04 12:53:17
31.0,40.09,3.73,1960.0,2025-04-04,12:53:29,46.34,1,1321,3920,1176.0,784.0,2025-04-04 12:53:29
30.97,40.08,3.74,1955.5,2025-04-04,12:53:42,46.29,1,1322,3911,1173.3,782.2,2025-04-04 12:53:42
30.97,40.1,3.74,1957.0,2025-04-04,12:53:54,46.24,1,1323,3914,1174.2,782.8,2025-04-04 12:53:54
30.95,40.19,3.74,1954.5,2025-04-04,12:54:05,46.19,1,1324,3909,1172.7,781.8,2025-04-04 12:54:05
30.88,40.27,3.75,1953.5,2025-04-04,12:54:18,46.14,1,1325,3907,1172.1,781.4,2025-04-04 12:54:18
30.85,40.42,3.75,1955.5,2025-04-04,12:54:31,46.09,1,1326,3911,1173.3,782.2,2025-04-04 12:54:31
30.85,40.48,3.75,1955.0,2025-04-04,12:54:43,46.04,1,1327,3910,1173.0,782.0,2025-04-04 12:54:43
30.84,40.51,3.76,1955.0,2025-04-04,12:55:02,45.97,1,1328,3910,1173.0,782.0,2025-04-04 12:55:02
30.83,40.51,3.76,1955.5,2025-04-04,12:55:14,45.92,1,1329,3911,1173.3,782.2,2025-04-04 12:55:14
30.82,40.58,3.76,1962.0,2025-04-04,12:55:29,45.86,1,1330,3924,1177.2,784.8,2025-04-04 12:55:29
30.79,40.61,3.77,1955.5,2025-04-04,12:55:44,45.8,1,1331,3911,1173.3,782.2,2025-04-04 12:55:44
30.81,40.64,3.77,1960.5,2025-04-04,12:55:57,45.75,1,1332,3921,1176.3,784.2,2025-04-04 12:55:57
30.8,40.75,3.78,1954.0,2025-04-04,12:56:11,45.69,1,1333,3908,1172.4,781.6,2025-04-04 12:56:11
30.79,40.9,3.78,1959.0,2025-04-04,12:56:33,45.61,1,1334,3918,1175.4,783.6,2025-04-04 12:56:33
30.76,40.97,3.79,1960.0,2025-04-04,12:56:46,45.56,1,1335,3920,1176.0,784.0,2025-04-04 12:56:46
30.74,41.03,3.79,1955.5,2025-04-04,12:56:58,45.51,1,1336,3911,1173.3,782.2,2025-04-04 12:56:58
30.73,41.11,3.79,1960.0,2025-04-04,12:57:12,45.45,1,1337,3920,1176.0,784.0,2025-04-04 12:57:12
30.72,41.16,3.8,1960.0,2025-04-04,12:57:25,45.4,1,1338,3920,1176.0,784.0,2025-04-04 12:57:25
30.62,41.37,3.81,1957.0,2025-04-04,12:57:59,45.27,1,1339,3914,1174.2,782.8,2025-04-04 12:57:59
30.61,41.59,3.81,1962.5,2025-04-04,12:58:27,45.16,1,1340,3925,1177.5,785.0,2025-04-04 12:58:27
30.57,41.65,3.82,1958.5,2025-04-04,12:58:38,45.11,1,1341,3917,1175.1,783.4,2025-04-04 12:58:38
30.55,41.75,3.82,1959.5,2025-04-04,12:58:51,45.06,1,1342,3919,1175.7,783.8,2025-04-04 12:58:51
30.54,41.89,3.83,1951.5,2025-04-04,12:59:06,45.0,1,1343,3903,1170.9,780.6,2025-04-04 12:59:06
30.54,41.98,3.83,1938.5,2025-04-04,12:59:19,44.95,1,1344,3877,1163.1,775.4,2025-04-04 12:59:19
30.53,42.01,3.83,1961.0,2025-04-04,12:59:32,44.9,1,1345,3922,1176.6,784.4,2025-04-04 12:59:32
30.52,42.22,3.84,1957.5,2025-04-04,12:59:48,44.83,1,1346,3915,1174.5,783.0,2025-04-04 12:59:48
30.54,42.38,3.84,1956.5,2025-04-04,13:00:00,44.78,1,1347,3913,1173.9,782.6,2025-04-04 13:00:00
30.51,42.43,3.84,1958.0,2025-04-04,13:00:13,44.73,1,1348,3916,1174.8,783.2,2025-04-04 13:00:13
30.52,42.49,3.85,1955.5,2025-04-04,13:00:25,44.69,1,1349,3911,1173.3,782.2,2025-04-04 13:00:25
30.53,42.51,3.85,1960.5,2025-04-04,13:00:36,44.64,1,1350,3921,1176.3,784.2,2025-04-04 13:00:36
30.5,42.6,3.85,1950.0,2025-04-04,13:00:50,44.59,1,1351,3900,1170.0,780.0,2025-04-04 13:00:50
30.48,42.68,3.86,1957.0,2025-04-04,13:01:02,44.54,1,1352,3914,1174.2,782.8,2025-04-04 13:01:02
30.47,42.8,3.86,1957.0,2025-04-04,13:01:15,44.49,1,1353,3914,1174.2,782.8,2025-04-04 13:01:15
30.45,42.81,3.86,1959.5,2025-04-04,13:01:27,44.44,1,1354,3919,1175.7,783.8,2025-04-04 13:01:27
30.44,42.95,3.87,1956.5,2025-04-04,13:01:40,44.39,1,1355,3913,1173.9,782.6,2025-04-04 13:01:40
30.43,43.02,3.87,1960.0,2025-04-04,13:01:53,44.33,1,1356,3920,1176.0,784.0,2025-04-04 13:01:53
30.41,43.03,3.88,1958.0,2025-04-04,13:02:06,44.29,1,1357,3916,1174.8,783.2,2025-04-04 13:02:06
30.42,43.09,3.88,1960.0,2025-04-04,13:02:20,44.23,1,1358,3920,1176.0,784.0,2025-04-04 13:02:20
30.37,43.11,3.88,1960.0,2025-04-04,13:02:34,44.17,1,1359,3920,1176.0,784.0,2025-04-04 13:02:34
30.36,43.11,3.89,1952.5,2025-04-04,13:02:46,44.12,1,1360,3905,1171.5,781.0,2025-04-04 13:02:46
30.33,43.18,3.89,1960.0,2025-04-04,13:02:58,44.08,1,1361,3920,1176.0,784.0,2025-04-04 13:02:58
30.32,43.29,3.89,1960.0,2025-04-04,13:03:14,44.01,1,1362,3920,1176.0,784.0,2025-04-04 13:03:14
30.3,43.33,3.9,1933.5,2025-04-04,13:03:30,43.95,1,1363,3867,1160.1,773.4,2025-04-04 13:03:30
30.3,43.44,3.9,1958.5,2025-04-04,13:03:42,43.9,1,1364,3917,1175.1,783.4,2025-04-04 13:03:42
30.29,43.44,3.91,1960.0,2025-04-04,13:03:54,43.85,1,1365,3920,1176.0,784.0,2025-04-04 13:03:54
30.29,43.54,3.91,1955.5,2025-04-04,13:04:07,43.8,1,1366,3911,1173.3,782.2,2025-04-04 13:04:07
30.29,43.61,3.91,1957.5,2025-04-04,13:04:27,43.72,1,1367,3915,1174.5,783.0,2025-04-04 13:04:27
30.27,43.67,3.92,1952.0,2025-04-04,13:04:39,43.68,1,1368,3904,1171.2,780.8,2025-04-04 13:04:39
30.28,43.71,3.92,1953.5,2025-04-04,13:04:51,43.63,1,1369,3907,1172.1,781.4,2025-04-04 13:04:51
30.28,43.8,3.92,1959.0,2025-04-04,13:05:04,43.58,1,1370,3918,1175.4,783.6,2025-04-04 13:05:04
30.27,43.85,3.93,1956.5,2025-04-04,13:05:17,43.53,1,1371,3913,1173.9,782.6,2025-04-04 13:05:17
30.25,43.88,3.93,1960.0,2025-04-04,13:05:29,43.48,1,1372,3920,1176.0,784.0,2025-04-04 13:05:29
30.26,43.91,3.94,1951.5,2025-04-04,13:05:41,43.43,1,1373,3903,1170.9,780.6,2025-04-04 13:05:41
30.23,43.92,3.94,1959.5,2025-04-04,13:05:53,43.38,1,1374,3919,1175.7,783.8,2025-04-04 13:05:53
30.14,43.86,3.94,1958.5,2025-04-04,13:06:06,43.33,1,1375,3917,1175.1,783.4,2025-04-04 13:06:06
30.12,43.68,3.95,1954.5,2025-04-04,13:06:18,43.28,1,1376,3909,1172.7,781.8,2025-04-04 13:06:18
30.12,43.77,3.95,1953.5,2025-04-04,13:06:30,43.23,1,1377,3907,1172.1,781.4,2025-04-04 13:06:30
30.13,43.97,3.95,1955.0,2025-04-04,13:06:42,43.19,1,1378,3910,1173.0,782.0,2025-04-04 13:06:42
30.15,44.07,3.96,1957.5,2025-04-04,13:07:00,43.12,1,1379,3915,1174.5,783.0,2025-04-04 13:07:00
30.17,44.09,3.96,1958.0,2025-04-04,13:07:14,43.06,1,1380,3916,1174.8,783.2,2025-04-04 13:07:14
30.18,44.05,3.96,1957.0,2025-04-04,13:07:26,43.01,1,1381,3914,1174.2,782.8,2025-04-04 13:07:26
30.17,43.88,3.97,1974.0,2025-04-04,13:07:38,42.96,1,1382,3948,1184.4,789.6,2025-04-04 13:07:38
30.17,43.82,3.97,1958.5,2025-04-04,13:07:50,42.91,1,1383,3917,1175.1,783.4,2025-04-04 13:07:50
30.2,43.91,3.97,1955.0,2025-04-04,13:08:03,42.87,1,1384,3910,1173.0,782.0,2025-04-04 13:08:03
30.2,43.86,3.98,1957.5,2025-04-04,13:08:15,42.82,1,1385,3915,1174.5,783.0,2025-04-04 13:08:15
30.2,44.08,3.98,1982.0,2025-04-04,13:08:31,42.76,1,1386,3964,1189.2,792.8,2025-04-04 13:08:31
30.2,44.08,3.99,1957.5,2025-04-04,13:08:42,42.71,1,1387,3915,1174.5,783.0,2025-04-04 13:08:42
30.22,44.2,3.99,1953.5,2025-04-04,13:08:55,42.66,1,1388,3907,1172.1,781.4,2025-04-04 13:08:55
30.21,44.06,3.99,1955.0,2025-04-04,13:09:07,42.61,1,1389,3910,1173.0,782.0,2025-04-04 13:09:07
30.21,44.0,4.0,1955.5,2025-04-04,13:09:19,42.56,1,1390,3911,1173.3,782.2,2025-04-04 13:09:19
30.22,44.1,4.0,1976.5,2025-04-04,13:09:30,42.52,1,1391,3953,1185.9,790.6,2025-04-04 13:09:30
30.21,44.15,4.0,1957.5,2025-04-04,13:09:43,42.47,1,1392,3915,1174.5,783.0,2025-04-04 13:09:43
30.21,44.2,4.01,1953.0,2025-04-04,13:09:56,42.42,1,1393,3906,1171.8,781.2,2025-04-04 13:09:56
30.21,44.1,4.01,1959.5,2025-04-04,13:10:07,42.37,1,1394,3919,1175.7,783.8,2025-04-04 13:10:07
30.21,43.95,4.01,1957.5,2025-04-04,13:10:20,42.32,1,1395,3915,1174.5,783.0,2025-04-04 13:10:20
30.22,43.89,4.02,1958.5,2025-04-04,13:10:32,42.27,1,1396,3917,1175.1,783.4,2025-04-04 13:10:32
30.25,43.93,4.02,1963.0,2025-04-04,13:10:44,42.22,1,1397,3926,1177.8,785.2,2025-04-04 13:10:44
30.24,43.89,4.02,1958.0,2025-04-04,13:10:56,42.18,1,1398,3916,1174.8,783.2,2025-04-04 13:10:56
30.23,43.94,4.03,1960.0,2025-04-04,13:11:08,42.13,1,1399,3920,1176.0,784.0,2025-04-04 13:11:08
30.24,43.97,4.03,1944.0,2025-04-04,13:11:20,42.08,1,1400,3888,1166.4,777.6,2025-04-04 13:11:20
30.26,44.08,4.03,1960.0,2025-04-04,13:11:32,42.03,1,1401,3920,1176.0,784.0,2025-04-04 13:11:32
30.27,44.13,4.04,1958.0,2025-04-04,13:12:00,41.92,1,1402,3916,1174.8,783.2,2025-04-04 13:12:00
30.27,44.12,4.05,1952.0,2025-04-04,13:12:20,41.85,1,1403,3904,1171.2,780.8,2025-04-04 13:12:20
30.28,44.04,4.05,1943.5,2025-04-04,13:12:32,41.8,1,1404,3887,1166.1,777.4,2025-04-04 13:12:32
30.28,43.87,4.05,1927.5,2025-04-04,13:12:44,41.75,1,1405,3855,1156.5,771.0,2025-04-04 13:12:44
30.28,44.01,4.07,1959.0,2025-04-04,13:13:34,41.55,1,1406,3918,1175.4,783.6,2025-04-04 13:13:34
30.27,44.03,4.07,1960.0,2025-04-04,13:13:48,41.49,1,1407,3920,1176.0,784.0,2025-04-04 13:13:48
30.29,44.27,4.08,1985.0,2025-04-04,13:14:31,41.32,1,1408,3970,1191.0,794.0,2025-04-04 13:14:31
30.3,44.34,4.09,1963.0,2025-04-04,13:14:44,41.27,1,1409,3926,1177.8,785.2,2025-04-04 13:14:44
30.27,44.4,4.09,1956.5,2025-04-04,13:14:59,41.21,1,1410,3913,1173.9,782.6,2025-04-04 13:14:59
30.26,44.34,4.09,1957.0,2025-04-04,13:15:12,41.16,1,1411,3914,1174.2,782.8,2025-04-04 13:15:12
30.26,44.45,4.1,1957.0,2025-04-04,13:15:23,41.11,1,1412,3914,1174.2,782.8,2025-04-04 13:15:23
30.24,44.45,4.1,1958.5,2025-04-04,13:15:35,41.07,1,1413,3917,1175.1,783.4,2025-04-04 13:15:35
30.23,44.51,4.1,1954.0,2025-04-04,13:15:47,41.02,1,1414,3908,1172.4,781.6,2025-04-04 13:15:47
30.22,44.58,4.11,1963.0,2025-04-04,13:15:59,40.97,1,1415,3926,1177.8,785.2,2025-04-04 13:15:59
30.22,44.51,4.11,1953.5,2025-04-04,13:16:11,40.93,1,1416,3907,1172.1,781.4,2025-04-04 13:16:11
30.21,44.6,4.11,1949.5,2025-04-04,13:16:23,40.88,1,1417,3899,1169.7,779.8,2025-04-04 13:16:23
30.21,44.57,4.12,1950.5,2025-04-04,13:16:35,40.83,1,1418,3901,1170.3,780.2,2025-04-04 13:16:35
30.18,44.51,4.12,1961.5,2025-04-04,13:16:50,40.77,1,1419,3923,1176.9,784.6,2025-04-04 13:16:50
30.17,44.58,4.12,1956.5,2025-04-04,13:17:02,40.72,1,1420,3913,1173.9,782.6,2025-04-04 13:17:02
30.14,44.7,4.13,1957.0,2025-04-04,13:17:17,40.67,1,1421,3914,1174.2,782.8,2025-04-04 13:17:17
30.13,44.73,4.13,1959.0,2025-04-04,13:17:28,40.62,1,1422,3918,1175.4,783.6,2025-04-04 13:17:28
30.12,44.75,4.13,1960.5,2025-04-04,13:17:40,40.57,1,1423,3921,1176.3,784.2,2025-04-04 13:17:40
30.15,44.8,4.14,1959.0,2025-04-04,13:17:52,40.52,1,1424,3918,1175.4,783.6,2025-04-04 13:17:52
30.15,44.83,4.14,1952.5,2025-04-04,13:18:04,40.48,1,1425,3905,1171.5,781.0,2025-04-04 13:18:04
30.16,44.86,4.15,1955.0,2025-04-04,13:18:18,40.42,1,1426,3910,1173.0,782.0,2025-04-04 13:18:18
30.15,44.81,4.15,1959.0,2025-04-04,13:18:31,40.37,1,1427,3918,1175.4,783.6,2025-04-04 13:18:31
30.16,44.97,4.15,1957.0,2025-04-04,13:18:43,40.32,1,1428,3914,1174.2,782.8,2025-04-04 13:18:43
30.14,44.99,4.16,1961.0,2025-04-04,13:18:55,40.27,1,1429,3922,1176.6,784.4,2025-04-04 13:18:55
30.15,44.88,4.16,1957.0,2025-04-04,13:19:07,40.22,1,1430,3914,1174.2,782.8,2025-04-04 13:19:07
30.15,44.98,4.16,1959.0,2025-04-04,13:19:21,40.17,1,1431,3918,1175.4,783.6,2025-04-04 13:19:21
30.15,44.97,4.17,1956.5,2025-04-04,13:19:34,40.12,1,1432,3913,1173.9,782.6,2025-04-04 13:19:34
30.15,45.01,4.17,1957.5,2025-04-04,13:19:48,40.06,1,1433,3915,1174.5,783.0,2025-04-04 13:19:48
30.16,44.93,4.17,1959.0,2025-04-04,13:20:00,40.01,1,1434,3918,1175.4,783.6,2025-04-04 13:20:00
30.15,44.97,4.18,1958.5,2025-04-04,13:20:15,39.95,1,1435,3917,1175.1,783.4,2025-04-04 13:20:15
30.17,45.02,4.18,1980.5,2025-04-04,13:20:27,39.91,1,1436,3961,1188.3,792.2,2025-04-04 13:20:27
30.15,45.04,4.18,1960.0,2025-04-04,13:20:39,39.86,1,1437,3920,1176.0,784.0,2025-04-04 13:20:39
30.16,44.99,4.19,1952.0,2025-04-04,13:20:51,39.81,1,1438,3904,1171.2,780.8,2025-04-04 13:20:51
30.17,44.96,4.19,1959.0,2025-04-04,13:21:03,39.76,1,1439,3918,1175.4,783.6,2025-04-04 13:21:03
30.17,45.07,4.2,1960.0,2025-04-04,13:21:17,39.71,1,1440,3920,1176.0,784.0,2025-04-04 13:21:17
30.14,45.09,4.2,1955.0,2025-04-04,13:21:29,39.66,1,1441,3910,1173.0,782.0,2025-04-04 13:21:29
30.15,45.14,4.2,1957.0,2025-04-04,13:21:41,39.61,1,1442,3914,1174.2,782.8,2025-04-04 13:21:41
30.16,45.11,4.2,1959.5,2025-04-04,13:21:53,39.56,1,1443,3919,1175.7,783.8,2025-04-04 13:21:53
30.14,45.06,4.21,1957.5,2025-04-04,13:22:05,39.52,1,1444,3915,1174.5,783.0,2025-04-04 13:22:05
30.16,45.14,4.21,1960.0,2025-04-04,13:22:17,39.47,1,1445,3920,1176.0,784.0,2025-04-04 13:22:17
30.14,45.11,4.22,1959.0,2025-04-04,13:22:29,39.42,1,1446,3918,1175.4,783.6,2025-04-04 13:22:29
30.13,45.13,4.22,2006.5,2025-04-04,13:22:42,39.37,1,1447,4013,1203.9,802.6,2025-04-04 13:22:42
30.14,45.13,4.22,1955.5,2025-04-04,13:22:55,39.32,1,1448,3911,1173.3,782.2,2025-04-04 13:22:55
30.11,45.17,4.23,1957.0,2025-04-04,13:23:08,39.27,1,1449,3914,1174.2,782.8,2025-04-04 13:23:08
30.13,45.24,4.23,1958.5,2025-04-04,13:23:20,39.22,1,1450,3917,1175.1,783.4,2025-04-04 13:23:20
30.12,45.25,4.23,1957.5,2025-04-04,13:23:32,39.17,1,1451,3915,1174.5,783.0,2025-04-04 13:23:32
30.12,45.25,4.24,1959.5,2025-04-04,13:23:44,39.12,1,1452,3919,1175.7,783.8,2025-04-04 13:23:44
30.12,45.18,4.24,1957.0,2025-04-04,13:23:56,39.08,1,1453,3914,1174.2,782.8,2025-04-04 13:23:56
30.1,45.12,4.24,1960.0,2025-04-04,13:24:08,39.03,1,1454,3920,1176.0,784.0,2025-04-04 13:24:08
30.1,45.19,4.25,1957.0,2025-04-04,13:24:20,38.98,1,1455,3914,1174.2,782.8,2025-04-04 13:24:20
30.11,45.22,4.25,1960.0,2025-04-04,13:24:32,38.93,1,1456,3920,1176.0,784.0,2025-04-04 13:24:32
30.11,45.2,4.25,1952.5,2025-04-04,13:24:44,38.88,1,1457,3905,1171.5,781.0,2025-04-04 13:24:44
30.08,45.28,4.26,1955.0,2025-04-04,13:24:57,38.84,1,1458,3910,1173.0,782.0,2025-04-04 13:24:57
30.12,45.39,4.26,1959.5,2025-04-04,13:25:09,38.79,1,1459,3919,1175.7,783.8,2025-04-04 13:25:09
30.07,45.38,4.26,1960.0,2025-04-04,13:25:26,38.72,1,1460,3920,1176.0,784.0,2025-04-04 13:25:26
30.06,45.45,4.27,1953.0,2025-04-04,13:25:38,38.67,1,1461,3906,1171.8,781.2,2025-04-04 13:25:38
30.08,45.46,4.27,1971.0,2025-04-04,13:25:51,38.62,1,1462,3942,1182.6,788.4,2025-04-04 13:25:51
30.07,45.53,4.27,1967.0,2025-04-04,13:26:04,38.57,1,1463,3934,1180.2,786.8,2025-04-04 13:26:04
30.07,45.55,4.28,1959.0,2025-04-04,13:26:20,38.5,1,1464,3918,1175.4,783.6,2025-04-04 13:26:20
30.08,45.63,4.28,1959.5,2025-04-04,13:26:39,38.43,1,1465,3919,1175.7,783.8,2025-04-04 13:26:39
30.06,45.69,4.29,1960.5,2025-04-04,13:27:13,38.3,1,1466,3921,1176.3,784.2,2025-04-04 13:27:13
30.07,45.61,4.3,1961.5,2025-04-04,13:27:43,38.17,1,1467,3923,1176.9,784.6,2025-04-04 13:27:43
30.07,45.51,4.31,1979.5,2025-04-04,13:27:56,38.12,1,1468,3959,1187.7,791.8,2025-04-04 13:27:56
30.03,45.61,4.31,1955.5,2025-04-04,13:28:10,38.07,1,1469,3911,1173.3,782.2,2025-04-04 13:28:10
30.04,45.72,4.31,1958.5,2025-04-04,13:28:24,38.01,1,1470,3917,1175.1,783.4,2025-04-04 13:28:24
30.05,45.75,4.32,1958.0,2025-04-04,13:28:36,37.96,1,1471,3916,1174.8,783.2,2025-04-04 13:28:36
30.06,45.83,4.32,1956.0,2025-04-04,13:29:03,37.86,1,1472,3912,1173.6,782.4,2025-04-04 13:29:03
30.04,45.84,4.33,1956.5,2025-04-04,13:29:26,37.77,1,1473,3913,1173.9,782.6,2025-04-04 13:29:26
30.05,45.8,4.33,1957.0,2025-04-04,13:29:38,37.72,1,1474,3914,1174.2,782.8,2025-04-04 13:29:38
30.03,45.82,4.34,1960.0,2025-04-04,13:29:51,37.67,1,1475,3920,1176.0,784.0,2025-04-04 13:29:51
30.03,45.89,4.34,1957.0,2025-04-04,13:30:04,37.61,1,1476,3914,1174.2,782.8,2025-04-04 13:30:04
30.03,45.87,4.35,1964.5,2025-04-04,13:30:18,37.56,1,1477,3929,1178.7,785.8,2025-04-04 13:30:18
30.01,45.81,4.35,1958.5,2025-04-04,13:30:31,37.51,1,1478,3917,1175.1,783.4,2025-04-04 13:30:31
30.0,45.82,4.36,1960.0,2025-04-04,13:30:57,37.4,1,1479,3920,1176.0,784.0,2025-04-04 13:30:57
29.99,45.96,4.37,1965.5,2025-04-04,13:31:39,37.24,1,1480,3931,1179.3,786.2,2025-04-04 13:31:39
30.0,46.05,4.37,1959.0,2025-04-04,13:32:00,37.15,1,1481,3918,1175.4,783.6,2025-04-04 13:32:00
29.99,46.01,4.38,1959.5,2025-04-04,13:32:17,37.09,1,1482,3919,1175.7,783.8,2025-04-04 13:32:17
29.99,46.0,4.38,1960.5,2025-04-04,13:32:31,37.03,1,1483,3921,1176.3,784.2,2025-04-04 13:32:31
29.98,45.94,4.39,1960.0,2025-04-04,13:32:49,36.96,1,1484,3920,1176.0,784.0,2025-04-04 13:32:49
29.96,45.76,4.39,1967.5,2025-04-04,13:33:01,36.91,1,1485,3935,1180.5,787.0,2025-04-04 13:33:01
29.96,45.83,4.39,1962.0,2025-04-04,13:33:13,36.86,1,1486,3924,1177.2,784.8,2025-04-04 13:33:13
29.92,45.65,4.4,1960.0,2025-04-04,13:33:26,36.81,1,1487,3920,1176.0,784.0,2025-04-04 13:33:26
29.9,45.73,4.4,1959.0,2025-04-04,13:33:39,36.76,1,1488,3918,1175.4,783.6,2025-04-04 13:33:39
29.91,46.02,4.4,1955.5,2025-04-04,13:33:51,36.71,1,1489,3911,1173.3,782.2,2025-04-04 13:33:51
29.9,46.13,4.41,1960.0,2025-04-04,13:34:04,36.66,1,1490,3920,1176.0,784.0,2025-04-04 13:34:04
29.94,46.1,4.41,1961.5,2025-04-04,13:34:18,36.61,1,1491,3923,1176.9,784.6,2025-04-04 13:34:18
